0,0,0
0.01,0.06283143965558952,0.1256603988335261
0.02,0.1256603988335261,0.2513009544333748
0.03,0.1884843971540817,0.3769018266993454
0.04,0.2513009544333748,0.5024431817976955
0.05,0.3141075907812829,0.6279051952931337
0.06,0.3769018266993454,0.7532680552793272
0.07000000000000001,0.4396811831786491,0.8785119655074318
0.08,0.5024431817976955,1.003617148512149
0.09,0.5651853448202453,1.128563848734817
0.1,0.6279051952931337,1.253332335643043
0.11,0.6906002571440579,1.377902906846381
0.12,0.7532680552793272,1.502255891207571
0.13,0.8159061156815755,1.626371651948836
0.14,0.8785119655074318,1.750230589752761
0.15,0.9410831331851433,1.873813145857246
0.16,1.003617148512149,1.99709980514407
0.17,1.066111542752599,2.120071099220546
0.18,1.128563848734817,2.242707609493812
0.19,1.190971600948697,2.364989970237247
0.2,1.253332335643043,2.486898871648548
0.21,1.315643590922825,2.60841506289897
0.22,1.377902906846381,2.729519355173252
0.23,1.440107825522522,2.850192624699761
0.24,1.502255891207571,2.970415815770349
0.25,1.564344650402309,3.090169943749474
0.26,1.626371651948836,3.209436098072095
0.27,1.688334447127339,3.328195445229867
0.28,1.750230589752761,3.446429231745171
0.29,1.812057636271374,3.564118787132507
0.3,1.873813145857246,3.68124552684678
0.31,1.935494680508603,3.797790955218011
0.32,1.99709980514407,3.913736668372024
0.33,2.058626087698813,4.029064357136626
0.34,2.120071099220546,4.143755809932841
0.35,2.181432413965426,4.257792915650727
0.36,2.242707609493812,4.371157666509329
0.37,2.303894266765906,4.483832160900322
0.38,2.364989970237247,4.595798606214879
0.39,2.425992307954074,4.707039321653326
0.4,2.486898871648548,4.817536741017153
0.41,2.547707256833822,4.927273415482915
0.42,2.60841506289897,5.036232016357608
0.43,2.669019893203756,5.144395337815064
0.44,2.729519355173252,5.251746299612957
0.45,2.789911060392293,5.358267949789966
0.46,2.850192624699761,5.463943467342691
0.47,2.910361668282718,5.568756164881879
0.48,2.970415815770349,5.672689491267565
0.49,3.030352696327739,5.775727034222676
0.5,3.090169943749474,5.877852522924732
0.51,3.149865196553048,5.979049830575188
0.52,3.209436098072095,6.079302976946054
0.53,3.268880296549424,6.178596130903343
0.54,3.328195445229867,6.276913612907006
0.55,3.387379202452914,6.374239897486897
0.5600000000000001,3.446429231745171,6.470559615694444
0.5700000000000001,3.50534320191259,6.565857557529565
0.58,3.564118787132507,6.660118674342517
0.59,3.622753667045457,6.753328081210245
0.6,3.68124552684678,6.845471059286887
0.61,3.739592057378005,6.936533058128051
0.62,3.797790955218011,7.026499697988492
0.63,3.855839922773965,7.115356772092854
0.64,3.913736668372024,7.20309024887907
0.65,3.971478906347806,7.289686274214116
0.66,4.029064357136626,7.375131173581739
0.67,4.086490747363491,7.459411454241821
0.68,4.143755809932841,7.542513807361038
0.6900000000000001,4.200857284118062,7.624425110114479
0.7000000000000001,4.257792915650727,7.705132427757892
0.71,4.314560456809589,7.784623015670235
0.72,4.371157666509329,7.862884321366189
0.73,4.427582310389015,7.939903986478352
0.74,4.483832160900322,8.015669848708765
0.75,4.539904997395468,8.090169943749475
0.76,4.595798606214879,8.163392507171839
0.77,4.651510780774584,8.235325976284274
0.78,4.707039321653326,8.305958991958127
0.79,4.762382036679391,8.375280400421417
0.8,4.817536741017153,8.443279255020151
0.8100000000000001,4.872501257253322,8.509944817946918
0.8200000000000001,4.927273415482915,8.575266561936523
0.8300000000000001,4.981851053394908,8.639234171928353
0.84,5.036232016357608,8.701837546695257
0.85,5.090414157503713,8.763066800438637
0.86,5.144395337815064,8.822912264349533
0.87,5.198173426207095,8.881364488135446
0.88,5.251746299612957,8.938414241512637
0.89,5.305111843067341,8.994052515663711
0.9,5.358267949789966,9.048270524660197
0.91,5.411212521268759,9.101059706849957
0.92,5.463943467342691,9.152411726209175
0.93,5.516458706284303,9.202318473658703
0.9400000000000001,5.568756164881879,9.250772068344581
0.9500000000000001,5.620833778521305,9.297764858882514
0.96,5.672689491267565,9.34328942456612
0.97,5.724321255945909,9.38733857653874
0.98,5.775727034222676,9.429905358928645
0.99,5.826904796685762,9.470983049947444
1,5.877852522924732,9.510565162951535
1.01,5.928568201610593,9.548645447466429
